California Construction Services,p_b03a7cd312d77cf5,/rc/clk?jk=b03a7cd312d77cf5&fccid=05e26516f421df37&vjs=3,"Paramount, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=20,12,,"Now hiring at 14361 Garfield Avenue,...",Help Wanted
Netflix,p_05fca5553dfcc6c9,/rc/clk?jk=05fca5553dfcc6c9&fccid=66403b30a2c0d89c&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=30,3,,"Los Angeles, California Legal It's a thrilling time at Netflix as we continue to expand our business globally. With over 130 million subscribers and edgy,...",Child Labor Coordinator
Santa Monica-Malibu Unified School District,p_5503d05076a66d08,/rc/clk?jk=5503d05076a66d08&fccid=6c1a3be02606e7b3&vjs=3,"Santa Monica, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=30,4,"$65,148 - $79,200 a year","Interact on a professional level with construction administrators, project managers, and construction superintendents relating to District construction projects...",Construction Supervisor
Weinstein Construction Corporation,p_900c26f9e6c66072,/company/weinstein-construction-corporation/jobs/Construction-Sales-900c26f9e6c66072?fccid=6cb6208f4e3ceed7&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=30,5,"$60,000 - $200,000 a year","Forward, Aim for Excellence and Assure your client to have an Excellent Construction Experience with Weinstein Construction.*....",Construction Sales
"City of Los Angeles, CA",p_67ca00c434892baf,/rc/clk?jk=67ca00c434892baf&fccid=90ebb803a696a758&vjs=3,"City of Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=30,6,"$58,839 - $79,886 a year",Typical assignments involve the maintenance and construction of electrical systems for buildings and facilities;...,ELECTRICAL CRAFT HELPER 3799
Air Clean Environmental Inc,p_a66def9a9c1f2ffb,/company/Air-Clean-Environmental-Inc/jobs/Construction-Abatement-Worker-a66def9a9c1f2ffb?fccid=c62cf85f60a17136&vjs=3,"Los Angeles, CA 90022",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=30,7,,*Duties/Responsibilities:   Environmental Remediation Services Wages:  * DOE and type of project. Requirements:  * willingness to work * Bilingual...,Construction Abatement Worker
HD Supply,p_f9d08f179cb89551,/rc/clk?jk=f9d08f179cb89551&fccid=a19e63c0dc2e301a&vjs=3,"North Hollywood, CA 91603",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=30,8,,"The company provides a broad range of products and value-add services to approximately 500,000 customers with leadership positions in maintenance, repair and...",Cashier
Cushman & Wakefield,p_fc1b6ab13fb72a79,/rc/clk?jk=fc1b6ab13fb72a79&fccid=a5c381a5b33228a1&vjs=3,"Los Angeles, CA 90017",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=30,9,,"Assist in the construction of financial models, including discounted cash flow. No experience required. This position assists in providing objective, impartial...",Associate
Erbium,p_6acc887510190546,/company/Erbium/jobs/Construction-Worker-6acc887510190546?fccid=d752e54152d998d2&vjs=3,"Beverly Hills, CA 90210",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=30,10,,"Looking for the right candidates with construction experience , framing, plumbing, stucco, tile and roofing....",Construction Worker
HMC Architects,p_cfd11870bb4888a0,/rc/clk?jk=cfd11870bb4888a0&fccid=a8364bb4dc042a7b&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=30,11,,Responsibilities include but are not limited to providing Administrative support for Construction Administrator/ Project Leaders and Managers during...,Construction Admin Assist
LA Clippers,p_ce51dd1e0e1a0c4f,/rc/clk?jk=ce51dd1e0e1a0c4f&fccid=48ef1b46b21cbe88&vjs=3,"Los Angeles, CA 90015",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=30,12,,"Manage facilities operations, maintenance, installation, repair, construction and renovation projects. The ideal candidate will have a background in facilities...",Basketball Facilities Manager
G N G Vinyl Fencing,p_bb4de8de23e51197,/rc/clk?jk=bb4de8de23e51197&fccid=1d44f9fc746380f6&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=40,1,,"Now hiring at 2424 N San Fernando Rd, Los...",Installer
Timberland Development Construction,p_6c2621741087b579,/company/Timberland-Development-Construction/jobs/Framer-6c2621741087b579?fccid=a21327820edc6097&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=40,2,$22 - $25 an hour,"Framing, Hollywood & Vermont cross streets. Job Type: Temporary Salary: $22.00 to $25.00 /hour Experience: * Framing: 5 years (Required) Education: * High...",Framer
"City of Long Beach, CA",p_920c5290e7f1568c,/rc/clk?jk=920c5290e7f1568c&fccid=f7647beba612a2da&vjs=3,"Long Beach, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=40,3,,"Under general supervision, performs semi-skilled construction and repair work on gas pipelines and related facilities;...",GAS CONSTRUCTION WORKER
Onni Group,p_ad0ee6bcb437ea2e,/rc/clk?jk=ad0ee6bcb437ea2e&fccid=1fd5a5d86444f342&vjs=3,"Los Angeles, CA 90015",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=40,4,,Preparing various construction documents. 2+ years construction administration experience. Facilitate construction contracts with Project Coordinator and...,Construction Administrator
Montebello Unified School District,p_cb67a5072c697759,/rc/clk?jk=cb67a5072c697759&fccid=a99beb54b5ad19b6&vjs=3,"Bell Gardens, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=40,5,"$2,982 - $3,920 a month","Reasonable accommodation will be evaluated on an individual basis and depend, in part, on the specific requirements for the job, the limitations related to...",Grounds Maintenance Worker 2
Los Angeles Unified School District,p_39bd82bd15e08851,/rc/clk?jk=39bd82bd15e08851&fccid=67238882479f88a2&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=40,6,$29.59 an hour,Various types of roofing and waterproofing construction. Ability to stay focused on tasks and diligently attends to details....,Roofer (Construction/Maintenance/Repair)
Ryan Herco Flow Solutions,p_1ce7912e79ab1f93,/rc/clk?jk=1ce7912e79ab1f93&fccid=0d36afb2ce31a346&vjs=3,"Burbank, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=40,7,,"Ryan Herco offers competitive pay and a comprehensive benefit plan including medical, dental, and vision insurance, vacation, sick leave, and holiday pay, a...",Entry Level Admin Support
Thai Delight Restaurant,p_a45904e8279920c7,/rc/clk?jk=a45904e8279920c7&fccid=2e5ea3cd8289c857&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=40,8,,"Now hiring at 186 Vermont Ave, Los...",Help Wanted
JS design & construction Inc,p_b1c481cf2efa3d17,/company/JS-design-&-construction-Inc/jobs/Building-Cmu-Block-Wall-b1c481cf2efa3d17?fccid=6ffe46cdb1b452c8&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=40,9,$25 - $35 an hour,"I am looking for skilled worker or team. 250 ft long , 6 ft height, regular retaining wall Job site is 850 S Gramercy Pl. Los Angeles CA 90005 No...",BUILDING CMU BLOCK WALL
"KAR Auction Services, Inc.",p_7a78317edf372c51,/rc/clk?jk=7a78317edf372c51&fccid=dcec59f3cb438951&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=40,10,,Experience in the equipment rental or construction industry and/or related field preferred. Responsibilities include (but are not limited to the following):....,Yard Attendant I
"Interior Removal Specialist, Inc.",p_4257ffed0df9d50f,/company/Interior-Removal-Specialists/jobs/General-Laborer-W-Construction-Industry-Background-4257ffed0df9d50f?fccid=e6682858098f4bf5&vjs=3,"South Gate, CA 90280",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=50,1,,"An industry leader in tenant improvement demolition and construction recycling. Medical, Dental, Vision benefits after 2 months of employment....",General Laborers w/Construction Industry background
LAZ Parking,p_7d4bcad3839adb34,/rc/clk?jk=7d4bcad3839adb34&fccid=443c2740e74f914f&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=50,2,,Determine traffic flow in times of equipment failure or during periods of construction. No question in our application process is used for the process of...,Cashier
Cedar Environmental Group Inc,p_42bdad7873f15850,/company/Cedar-Environmental-Group-Inc/jobs/Ladb-Deputy-Inspector-42bdad7873f15850?fccid=230518e248d69568&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=50,3,$35 - $40 an hour,Looking for all types of Deputy Inspectors in the City of LA. - Concrete Construction - Steel Construction - Masonary Construction - Drilled-in Anchors -...,LADBS Deputy Inspectors
"City of Beverly Hills, CA",p_837abb82325870fc,/rc/clk?jk=837abb82325870fc&fccid=93487c4423e3459b&vjs=3,"Beverly Hills, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=50,4,"$70,896 - $87,827 a year",The Code Enforcement Officer serves as a liaison between builders and neighbors to resolve construction impact issues....,Code Enforcement Officer
Ceco Concrete Construction LLC,p_a918958469761127,/rc/clk?jk=a918958469761127&fccid=87019bd66c6e481b&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=50,5,,Ceco Concrete Construction is the nation’s largest concrete subcontractor. Perform general construction labor to include jobsite clean-up and moving of...,"Laborers for Concrete Construction - Los Angeles, CA"
Michael Kors,p_de4c61b4ca8adb76,/rc/clk?jk=de4c61b4ca8adb76&fccid=927356efef1f3075&vjs=3,"Whittier, CA 90601",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=50,6,,"Michael Kors is always interested in hearing from talented, globally-minded individuals with a passion for fashion. If you enjoy working in a creative, fast...",General Labor Packing
CECO CONCRETE CONSTRUCTION,p_d8c14eb15719b6c4,/rc/clk?jk=d8c14eb15719b6c4&fccid=87019bd66c6e481b&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=50,7,,Ceco Concrete Construction is the nation’s largest concrete subcontractor. Perform general construction labor to include jobsite clean-up and moving of...,Laborers for Concrete Construction
Los Angeles Unified School District,p_1871bd9def75b258,/rc/clk?jk=1871bd9def75b258&fccid=67238882479f88a2&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=50,8,$40.22 an hour,"And their application to school construction; Improve the quality and economy of construction, maintenance, and. Vision, and life insurance plans....",Architect-1444-09/2018
Roll Call,p_ed6634359781c292,/rc/clk?jk=ed6634359781c292&fccid=1f56df5f19e310e8&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=50,9,,"Now hiring at 3183 Wilshire Boulevard Suite 186, Los...",Help Wanted
West Coast Staffing,p_c147e4d87c8bdc8a,/rc/clk?jk=c147e4d87c8bdc8a&fccid=923fcdcf6e394a2e&vjs=3,"Commerce, CA 90040",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=50,10,,LABORER Growing company in Ontario has immediate openings for laborers. Applicants will be loading and unloading sacks. Packing fertilizer into plastic bags...,Laborer
CARBON ACTIVATED CORPORATION,p_8e69e0a1eb83ef35,/rc/clk?jk=8e69e0a1eb83ef35&fccid=461dbe3b29b8929a&vjs=3,"Compton, CA 90220",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=60,1,,Carbon Activated Corporation is seeking a Construction Administrative Assistant due to its tremendous growth in recent years....,Construction Administrative Assistant
M.D.W. Construction Special Projects Group,p_ff8dcd66938bdafb,/company/M.D.W.-Construction-Special-Projects-Group/jobs/Journeymen-Framer-ff8dcd66938bdafb?fccid=b7141e1a65b81bad&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=60,2,"$56,000 a year",Must be a very experienced framer able to work on your own and read blueprints. Must follow company protocol and be very safety aware. Must be able to...,Journeymen framers needed
UCLA,p_c4d0c4f9cbe35931,/rc/clk?jk=c4d0c4f9cbe35931&fccid=ab0ef6192557a06f&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=60,3,,"Demonstrated knowledge of UCLA construction policies and procedures. Under the supervision of the Project Manager - Construction, the Project Coordinator...",Project Coordinator
APTIM,p_e1c413207c6fbc7d,/rc/clk?jk=e1c413207c6fbc7d&fccid=d4a0a507dfd3304e&vjs=3,"Los Angeles, CA 90017",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=60,4,,"Clean and prepare construction sites to eliminate possible hazards, while following all waste handling guidelines....",Laborer
Gyu-Kaku Japanese BBQ,p_0c2be2ab72f013d0,/rc/clk?jk=0c2be2ab72f013d0&fccid=c2ef93b6ef6f5a95&vjs=3,"Torrance, CA 90503",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=60,5,,"Construction and Development. Works with the President to determine needs for major renovations, modifications, or new construction....",Director of Restaurant Development and Construction
"City of Los Angeles, CA",p_b0ee8b17f4ef7db0,/rc/clk?jk=b0ee8b17f4ef7db0&fccid=90ebb803a696a758&vjs=3,"City of Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=60,6,"$39,672 - $64,957 a year","A Gardener Caretaker does gardening, landscape construction, and maintenance work in parks, playgrounds, Citywide traffic islands, medians, slopes, grade...",GARDENER CARETAKER 3141
Rodd & Gunn New Zealand,p_58ebac98a319e643,/company/Rodd-&-Gunn-New-Zealand/jobs/Retail-Stylist-Sales-Associate-58ebac98a319e643?fccid=064de8c747066106&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=60,7,$15 - $17 an hour,You are passionate about fashion styling and eager to learn about garment construction. We are looking for a Part Time Sales Associate to join our team at our...,Retail Stylist/Sales Associate - Heritage Menswear
Home Front Build (HomeFrontBuild.com),p_3abf02f5981d5dbc,/company/Home-Front-Build/jobs/Construction-Site-Supervisor-3abf02f5981d5dbc?fccid=f2349555ab0b27cd&vjs=3,"Los Angeles, CA 90065",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=60,8,$23 - $25 an hour,Must have hands-on construction experience minimum three years. This position is responsible for assisting with the execution of the delivery of projects on...,Construction Job-site Supervisor
Chaaste Family Market,p_7ae35ff13e717a58,/company/Chaaste-Family-Marker/jobs/Laborer-Dishwasher-7ae35ff13e717a58?fccid=7036317c3be19195&vjs=3,"Pasadena, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=60,9,,"Multitask in kitchen, general kitchen duties, cutting vegetables, scaling fish, washing dishes, cleaning up kitchen area, throwing end of day trash and mopping...",Laborer and dishwasher
Los Angeles Unified School District,p_aaca9213e779d1ef,/rc/clk?jk=aaca9213e779d1ef&fccid=67238882479f88a2&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=60,10,"$114,900 a year","Application materials is evaluated in relation to the background,. Dental, and vision for you and your dependents;...","Coordinator of Civic Engagement, Office of the Superintendent"
ZUMA HOUSING WESTWOOD,p_525b710cbb014477,/company/ZUMA-HOUSING/jobs/Handyman-525b710cbb014477?fccid=c1bea4aa41cd7da6&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=70,1,$15 - $20 an hour,"Full-time, No Contract. Zuma Housing, a student housing company is seeking for handymen to handle tenant repair issues at its properties....",Handyman Needed
YouthBuild Charter School of California,p_f3c8da8d7bdbbea1,/company/YouthBuild-Charter-School-of-California/jobs/Construction-Trainer-f3c8da8d7bdbbea1?fccid=c1b0faecbe8ffb19&vjs=3,"Los Angeles, CA 90047",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=70,2,$30 an hour,"Regional Coordinator, Construction Training. Attend and co-facilitate at Construction academies and train the trainer’s workshops for local YouthBuild program...",Construction Trainer
Related Management,p_a8096bb07d901026,/rc/clk?jk=a8096bb07d901026&fccid=1d767b2c9bb5ef8e&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=70,3,,"Related’s construction management team works to provide necessary insight and input on construction schedule, cost and complexity....","Construction Management, Summer Internship Program 2019"
Premco Forge Inc.,p_022efedca6f8a472,/company/Premco-Forge-Inc./jobs/General-Laborer-022efedca6f8a472?fccid=636d442e2a7b0e2d&vjs=3,"South Gate, CA 90280",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=70,4,$11 - $13 an hour,General Laborer. Needs to be a self starter with the ability to take an assignment and stick with it until it is complete. Knowledge of a tape measure. The...,General Laborer
AAA Restoration,p_4d13ccdf84264464,/company/AAA-RESTORATION/jobs/Construction-Worker-4d13ccdf84264464?fccid=923cbeaaa26e3e21&vjs=3,"Anaheim, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=70,5,,"We are currently looking for Drywall Installers and Painters. Preferably someone with there own tools. Must live in the Anaheim, Fullerton, Santa Ana Area....",Construction Worker
"West Coast Construction Services, Inc.",p_dcc776030e9fb2f9,"/company/West-Coast-Construction-Services,-Inc./jobs/Construction-Technician-dcc776030e9fb2f9?fccid=2b042ea71d4af159&vjs=3","Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=70,6,$18 - $25 an hour,"This position involves a strong understanding of certain construction trades. We provide construction and comprehensive maintenance services within the retail,...",Construction Technician
C&J Energy Services,p_4c0bfc6453d033a4,/rc/clk?jk=4c0bfc6453d033a4&fccid=9c3cee006fcad5ca&vjs=3,"Rancho Dominguez, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=70,7,,"Prior work in an oilfield services environment or with/around heavy industrial machinery in the manufacturing, fabrication, transportation, construction,...",Crew Worker
"Stumbaugh & Associates, Inc",p_c7d5299617458122,"/company/Stumbaugh-&-Associates,-Inc/jobs/Construction-Management-Project-Assistant-c7d5299617458122?fccid=dec74c0c63825fd8&vjs=3","Burbank, CA 91504",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=70,8,"$48,000 - $53,000 a year",Experience in Construction. We are seeking a Construction Project Manager Assistant to join our team! The basic functions of a Project Assistant are to help...,Construction Management Project Assistant
"Guinart Construction, Inc.",p_4cd87fd11470d1d0,/company/Aslan/jobs/Office-Administrator-Commercial-Construction-Company-4cd87fd11470d1d0?fccid=7400555d6086c3a2&vjs=3,"Pasadena, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=70,9,"$38,000 - $50,000 a year","Construction Office Administration:. Guinart Construction is a small, commercial construction company located in Pasadena, CA....",Office Administrator for Commercial Construction Company
"Sally Swanson Architects, Inc.",p_83d763c778d16d20,"/company/Sally-Swanson-Architects,-Inc./jobs/Construction-Administrator-83d763c778d16d20?fccid=3c44e5e35239d4b2&vjs=3","Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=70,10,,Keep accurate minutes of all construction meetings. Prepare time schedule regarding various phases of construction....,Construction Administrator
Waste Management,p_81cf10f522cabef9,/rc/clk?jk=81cf10f522cabef9&fccid=c91b98a439c0210c&vjs=3,"Pico Rivera, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=80,1,,"Operates a wide variety of heavy equipments vehicles that perform the spreading and compaction of construction demolition, commercial and residential waste...",Special Bonus $2000***Primary Heavy Equip Oper I
Crisp Imaging,p_e19c26de69ac2509,/company/Crisp-Imaging/jobs/Document-Technician-e19c26de69ac2509?fccid=1ae0f54ac8768c81&vjs=3,"Inglewood, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=80,2,$15 an hour,"Experience with Bluebeam and construction software preferred. Crisp Imaging is a leader in the Digital Print industry with emphasis in reprographics, color,...",Document Technician
Rose Paving,p_cc3dc8d722e8f3e8,/rc/clk?jk=cc3dc8d722e8f3e8&fccid=aeb62bbdea70c8c5&vjs=3,"Santa Fe Springs, CA 90670",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=80,3,$15 an hour,"Specific vision abilities required by this job include distance vision, color vision, peripheral vision, depth perception and ability to adjust focus....",Intern - Construction Project Manager
National Construction Rentals,p_570fbd91530dbc2c,/rc/clk?jk=570fbd91530dbc2c&fccid=c8ffb0eeb8f4c61e&vjs=3,"Montebello, CA 90640",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=80,4,,"Now hiring at 1045 South Greenwood Avenue,...",Driver
After School Program,p_3491a6f63a7acb5d,/company/Kumon-Arcadia-North/jobs/Office-General-Helper-3491a6f63a7acb5d?fccid=cda03af33e526dd4&vjs=3,"Arcadia, CA 91006",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=80,5,,"\* No tutor experience required. We will train you. \* High School or equal degree \* General classroom helper, maintain classroom clean environment \*...",Office General Helper
