cofo_number,date,year,status,permit_number,permit_type,permit_subtype,address,zip,homes,stories,building_size,zone,census_tract,lat,lon
165691,6/2/18,2018,CofO Issued,17010-10000-01769,Bldg-New,1 or 2 Family Dwelling,3634 E PERCY ST,90023,2,2,002-004 units,RD1.5-1-CUGU,2049.1,34.02598,-118.19444
147308,8/22/17,2017,CofO Issued,16016-10000-02726,Bldg-Alter/Repair,Commercial,3751 E OLYMPIC BLVD,90023,8,2,005-009 units,C2-1,2049.2,34.01903,-118.19444
165690,6/2/18,2018,CofO Issued,17010-10000-01768,Bldg-New,1 or 2 Family Dwelling,3632 E PERCY ST,90023,2,2,002-004 units,RD1.5-1-CUGU,2049.1,34.026,-118.19448
71492,7/31/13,2013,CofO Issued,01014-10000-07273,Bldg-Addition,Apartment,4129 E ABNER ST,90032,1,2,001 unit,RD2-1,2014.02,34.06615,-118.19458
144546,2/7/17,2017,CofO Issued,15010-10000-03836,Bldg-New,1 or 2 Family Dwelling,3428 E GLEASON AVE,90063,2,2,002-004 units,R2-1,2039,34.03567,-118.19471
127193,4/24/15,2015,CofO Issued,14010-20000-02281,Bldg-New,1 or 2 Family Dwelling,1369 W YOSEMITE DR,90041,1,1,001 unit,R2-1,1815,34.13290,-118.19515
141741,6/15/17,2017,CofO Corrected,14010-20000-01821,Bldg-New,1 or 2 Family Dwelling,1369 N AVENUE 57 ,90042,1,3,001 unit,R1-1,1832.21,34.12451,-118.19518
132656,8/19/17,2017,CofO Issued,14010-10000-01261,Bldg-New,1 or 2 Family Dwelling,1349 W WILDWOOD DR,90041,1,2,001 unit,R1-1,1832.22,34.13019,-118.19564
129047,3/10/16,2016,CofO Issued,13010-10000-02244,Bldg-New,1 or 2 Family Dwelling,2800 N BERYL ST,90032,1,2,001 unit,[Q]R1-1D,1991.1,34.07837,-118.1957
109313,5/10/13,2013,CofO Issued,12010-10000-01960,Bldg-New,1 or 2 Family Dwelling,3039 E FAIRMOUNT ST,90063,2,2,002-004 units,RD1.5-1,2038,34.04859,-118.19571
123456,4/19/16,2016,CofO Issued,14010-10000-00299,Bldg-New,1 or 2 Family Dwelling,2765 E MARENGO ST,90033,2,2,002-004 units,RD1.5-1,2032,34.05462,-118.19577
166819,2/25/19,2019,CofO Issued,15010-20000-03000,Bldg-New,1 or 2 Family Dwelling,4225 E RAYNOL ST,90032,1,2,001 unit,[Q]R1-1D,1991.1,34.08399,-118.19579
166858,2/25/19,2019,CofO Issued,15010-20000-03002,Bldg-New,1 or 2 Family Dwelling,4223 E RAYNOL ST,90032,1,2,001 unit,[Q]R1-1D,1991.1,34.084,-118.19587
141453,7/31/17,2017,CofO Issued,15016-10000-20437,Bldg-Addition,1 or 2 Family Dwelling,5616 E ASH ST,90042,1,1,001 unit,RD2-1-HPOZ,1836.1,34.11248,-118.19593
151400,1/8/19,2019,CofO Issued,16010-70000-00783,Bldg-New,1 or 2 Family Dwelling,3556 E PERCY ST,90023,2,2,002-004 units,RD1.5-1,2049.1,34.02674,-118.19619
95648,7/3/14,2014,CofO Issued,11010-10000-00294,Bldg-New,1 or 2 Family Dwelling,1480 W HOLBROOK ST,90041,1,3,001 unit,R1-1,1815,34.13773,-118.19625
122303,12/22/15,2015,CofO Issued,13010-20000-00580,Bldg-New,1 or 2 Family Dwelling,4212 E RAYNOL ST,90032,1,2,001 unit,[Q]R1-1D,1991.1,34.08379,-118.19626
159963,12/20/18,2018,CofO Issued,15014-10000-05006,Bldg-Addition,Apartment,1565 N TREMONT ST,90033,2,2,002-004 units,RD1.5-1,2031,34.06082,-118.19627
121190,10/14/15,2015,CofO Issued,13010-20000-00710,Bldg-New,1 or 2 Family Dwelling,4203 E RAYNOL ST,90032,1,2,001 unit,[Q]R1-1D,1991.1,34.08398,-118.19637
92346,10/18/13,2013,CofO Issued,09010-10000-01784,Bldg-New,Commercial,1457 W COLORADO BLVD,90041,8,3,005-009 units,[Q]C4-2D,1810,34.13954,-118.1965
144402,2/3/18,2018,CofO Issued,15010-10000-01877,Bldg-New,1 or 2 Family Dwelling,4125 E MERCURY AVE,90031,1,2,001 unit,[Q]R1-1D,1992.02,34.08504,-118.19671
103677,11/7/14,2014,CofO Issued,11010-10000-01453,Bldg-New,Apartment,3555 E WHITTIER BLVD,90023,60,4,050-099 units,[Q]C2-1,2049.1,34.0261,-118.19681
119485,8/15/14,2014,CofO Issued,13010-20000-02999,Bldg-New,1 or 2 Family Dwelling,5532 E RANGE VIEW AVE,90042,1,3,001 unit,R1-1,1833,34.1227,-118.19699
50889,1/10/16,2016,CofO Issued,07010-10000-00463,Bldg-New,1 or 2 Family Dwelling,1583 N RICARDO ST,90033,1,2,001 unit,RD1.5-1,2031,34.06162,-118.19725
111266,11/21/14,2014,CofO Issued,12010-10000-00744,Bldg-New,Apartment,3535 E WHITTIER BLVD,90023,78,5,050-099 units,[Q]C2-1,2049.1,34.02634,-118.19728
133886,11/14/17,2017,CofO Issued,12010-10000-02904,Bldg-New,1 or 2 Family Dwelling,3107 N AMETHYST ST,90032,1,2,001 unit,[Q]R1-1D,1991.1,34.08146,-118.19729
152262,1/4/19,2019,CofO Corrected,15010-10000-02281,Bldg-New,1 or 2 Family Dwelling,4129 E RAYNOL ST,90032,1,2,001 unit,[Q]R1-1D,1992.02,34.08385,-118.1973
118526,4/3/14,2014,CofO Issued,13010-20000-03241,Bldg-New,1 or 2 Family Dwelling,5519 W NORDYKE ST,90042,1,2,001 unit,R1-1,1832.22,34.12810,-118.19733
160415,1/16/19,2019,CofO Issued,16010-10000-03969,Bldg-Addition,Apartment,1539 N RICARDO ST,90033,3,2,002-004 units,RD1.5-1,2031,34.06107,-118.19759
157143,3/21/18,2018,CofO Issued,16010-30000-02151,Bldg-New,1 or 2 Family Dwelling,419 S LORENA ST,90063,2,3,002-004 units,RD1.5-1,2041.2,34.03358,-118.19762
2368,3/16/16,2016,CofO Issued,04010-10000-04751,Bldg-New,1 or 2 Family Dwelling,1128 S MIRASOL ST,90023,1,2,001 unit,R2-1,2049.2,34.021,-118.19767
108613,1/28/15,2015,CofO Issued,12010-20000-00707,Bldg-New,Apartment,1106 N TREMONT ST,90033,3,2,002-004 units,RD1.5-1,2032,34.05495,-118.19779
158815,12/29/17,2017,CofO Issued,16010-70000-03322,Bldg-New,1 or 2 Family Dwelling,3527 E SISKIYOU ST,90023,2,3,002-004 units,RD1.5-1-CUGU,2049.1,34.02538,-118.19829
158814,12/29/17,2017,CofO Issued,16010-70000-03321,Bldg-New,1 or 2 Family Dwelling,3527 E SISKIYOU ST,90023,2,3,002-004 units,RD1.5-1-CUGU,2049.1,34.02538,-118.19829
125172,12/18/14,2014,CofO Issued,14010-70000-00938,Bldg-New,1 or 2 Family Dwelling,1434 N RICARDO ST,90033,2,2,002-004 units,RD1.5-1,2031,34.05937,-118.19835
158813,12/29/17,2017,CofO Issued,16010-70000-03320,Bldg-New,1 or 2 Family Dwelling,3525 E SISKIYOU ST,90023,1,2,001 unit,RD1.5-1-CUGU,2049.1,34.02542,-118.19838
125171,12/18/14,2014,CofO Issued,14010-70000-00937,Bldg-New,1 or 2 Family Dwelling,1432 N RICARDO ST,90033,2,2,002-004 units,RD1.5-1,2031,34.05929,-118.1984
37672,3/30/16,2016,CofO Issued,06010-10000-01353,Bldg-New,1 or 2 Family Dwelling,3845 E DUKE ST,90031,2,2,002-004 units,RD3-1,1991.2,34.07308,-118.19846
123089,11/7/14,2014,CofO Issued,13010-70000-01195,Bldg-New,1 or 2 Family Dwelling,1534 N SOTO ST,90033,1,2,001 unit,RD1.5-1,2031,34.0613,-118.19847
106814,7/30/13,2013,CofO Issued,12010-10000-01524,Bldg-New,1 or 2 Family Dwelling,1451 N RICARDO ST,90033,1,1,001 unit,RD2-1,2031,34.05964,-118.19848
158179,9/11/18,2018,CofO Issued,16010-20000-03148,Bldg-New,1 or 2 Family Dwelling,5308 E RABER ST,90042,1,3,001 unit,R1-1,1832.22,34.12693,-118.1985
115485,6/6/14,2014,CofO Corrected,13014-20000-00240,Bldg-Addition,1 or 2 Family Dwelling,1510 W YOSEMITE DR,90041,1,1,001 unit,R2-1,1832.22,34.13265,-118.19851
123087,11/7/14,2014,CofO Issued,13010-70000-01194,Bldg-New,1 or 2 Family Dwelling,1532 N SOTO ST,90033,2,2,002-004 units,RD1.5-1,2031,34.06122,-118.19852
163645,5/17/18,2018,CofO Issued,17016-10000-14508,Bldg-Alter/Repair,1 or 2 Family Dwelling,1506 W FAIR PARK AVE,90041,1,,001 unit,R1-1,1815,34.13362,-118.19856
155429,6/16/17,2017,CofO Issued,16010-70000-03165,Bldg-New,1 or 2 Family Dwelling,2675 E CHELSEA ST,90033,2,2,002-004 units,RD1.5-1,2031,34.05631,-118.19868
14345,2/21/16,2016,CofO Issued,04010-10000-03974,Bldg-New,1 or 2 Family Dwelling,525 S LORENA ST,90063,1,2,001 unit,C2-1,2041.2,34.03182,-118.19869
102530,2/5/15,2015,CofO Issued,12014-20000-00357,Bldg-Addition,1 or 2 Family Dwelling,2746 E WABASH AVE,90033,1,1,001 unit,RD1.5-1,2037.1,34.05058,-118.1987
155425,6/13/17,2017,CofO Issued,16010-70000-03166,Bldg-New,1 or 2 Family Dwelling,1313 N TREMONT ST,90033,2,2,002-004 units,RD1.5-1,2031,34.05658,-118.19872
119269,3/14/14,2014,CofO Issued,13016-10000-25503,Bldg-Alter/Repair,1 or 2 Family Dwelling,535 S LORENA ST,90063,1,2,001 unit,C2-1,2041.2,34.03156,-118.19874
105863,11/6/14,2014,CofO Issued,12010-10000-01563,Bldg-Addition,1 or 2 Family Dwelling,441 S BERNAL AVE,90063,1,1,001 unit,R2-1,2041.2,34.03341,-118.19887
120718,10/24/14,2014,CofO Issued,13010-10000-01514,Bldg-New,1 or 2 Family Dwelling,459 S BERNAL AVE,90063,2,2,002-004 units,R2-1,2041.2,34.03299,-118.19905
84874,12/4/13,2013,CofO Issued,10016-10000-01133,Bldg-Alter/Repair,1 or 2 Family Dwelling,3238 E 3RD ST,90063,1,1,001 unit,R2-1,2041.1,34.0358,-118.19907
146293,11/20/16,2016,CofO Issued,15010-70000-03831,Bldg-New,1 or 2 Family Dwelling,3577 E GARNET ST,90023,1,1,001 unit,R2-1,2049.2,34.02119,-118.19917
128661,7/8/16,2016,CofO Issued,12014-10000-01024,Bldg-Addition,1 or 2 Family Dwelling,1310 N AVENUE 54 ,90042,1,2,001 unit,RD2-1,1833,34.12016,-118.19918
170848,3/15/18,2018,CofO Issued,16016-10000-04774,Bldg-Alter/Repair,1 or 2 Family Dwelling,508 N AVENUE 54 ,90042,1,0,001 unit,R1-1-HPOZ,1835.2,34.11224,-118.19921
173312,12/28/18,2018,CofO Issued,17016-10000-34124,Bldg-Alter/Repair,1 or 2 Family Dwelling,1827 N AVENUE 53 ,90042,1,2,001 unit,R1-1,1832.22,34.12533,-118.19927
111525,7/24/14,2014,CofO Issued,12010-10000-01754,Bldg-New,Apartment,3553 E BESWICK ST,90023,33,3,020-049 units,(T)(Q)RD1.5-1,2049.2,34.02223,-118.19931
140531,5/27/16,2016,CofO Issued,15016-10000-19487,Bldg-Alter/Repair,1 or 2 Family Dwelling,125 N ELLITA PL,90042,1,0,001 unit,RD2-1-HPOZ,1838.1,34.10731,-118.19932
29492,1/25/19,2019,CofO Issued,06010-10000-00894,Bldg-New,1 or 2 Family Dwelling,2838 E BOULDER ST,90033,1,2,001 unit,RD1.5-1,2037.2,34.04589,-118.19934
29494,1/25/19,2019,CofO Issued,06010-10000-00892,Bldg-New,1 or 2 Family Dwelling,2836 E BOULDER ST,90033,2,2,002-004 units,RD1.5-1,2037.2,34.04589,-118.19934
130651,8/30/17,2017,CofO Issued,14010-10000-02401,Bldg-New,1 or 2 Family Dwelling,2437 E LANCASTER AVE,90033,2,2,002-004 units,RD2-1,2031,34.05914,-118.19934
161649,5/12/18,2018,CofO Issued,15010-10000-03833,Bldg-New,1 or 2 Family Dwelling,3429 E PERCY ST,90023,2,2,002-004 units,RD1.5-1,2048.1,34.02853,-118.19935
161651,5/12/18,2018,CofO Issued,15010-10000-03835,Bldg-New,1 or 2 Family Dwelling,3429 E PERCY ST,90023,2,2,002-004 units,RD1.5-1,2048.1,34.02853,-118.19935
161650,5/12/18,2018,CofO Issued,15010-10000-03834,Bldg-New,1 or 2 Family Dwelling,3429 E PERCY ST,90023,2,2,002-004 units,RD1.5-1,2048.1,34.02853,-118.19935
119991,8/28/15,2015,CofO Issued,13010-10000-02597,Bldg-New,1 or 2 Family Dwelling,1311 N AVENUE 54 ,90042,1,1,001 unit,RD2-1,1833,34.12051,-118.19936
161288,2/17/18,2018,CofO Issued,16010-10000-05126,Bldg-New,1 or 2 Family Dwelling,2816 E MALABAR ST,90033,2,2,002-004 units,RD1.5-1-CUGU,2037.2,34.04688,-118.19945
130653,8/27/17,2017,CofO Issued,14010-10000-02402,Bldg-New,1 or 2 Family Dwelling,2441 E LANCASTER AVE,90033,2,2,002-004 units,RD2-1,2031,34.05906,-118.19949
158732,1/29/19,2019,CofO Issued,16010-10000-02112,Bldg-New,1 or 2 Family Dwelling,5109 E ECHO ST,90042,1,3,001 unit,[Q]C4-2D-HPOZ,1838.1,34.10480,-118.19950
161290,2/17/18,2018,CofO Issued,16010-10000-05127,Bldg-New,1 or 2 Family Dwelling,2814 E MALABAR ST,90033,1,2,001 unit,RD1.5-1-CUGU,2037.2,34.04696,-118.19952
158738,9/10/18,2018,CofO Issued,16010-10000-02104,Bldg-New,1 or 2 Family Dwelling,5103 E ECHO ST,90042,1,3,001 unit,[Q]C4-2D-HPOZ,1838.1,34.10478,-118.19955
17966,3/16/18,2018,CofO Issued,05016-10000-15551,Bldg-Alter/Repair,Apartment,1462 N PLAY GROUND ST,90033,1,2,001 unit,PF-1,2033,34.06126,-118.19984
118077,6/10/15,2015,CofO Issued,13010-10000-02773,Bldg-New,1 or 2 Family Dwelling,3505 E ATLANTIC ST,90023,2,2,002-004 units,RD1.5-1,2049.1,34.02367,-118.20009
118313,6/10/15,2015,CofO Corrected,13010-10000-02866,Bldg-New,1 or 2 Family Dwelling,3505 E ATLANTIC ST,90023,1,2,001 unit,RD1.5-1,2049.1,34.02359,-118.20014
160857,12/24/18,2018,CofO Issued,16010-10000-05797,Bldg-New,1 or 2 Family Dwelling,1929 N PHILLIPS WAY,90042,1,2,001 unit,R1-1,1832.22,34.12751,-118.20022
114000,1/10/14,2014,CofO Issued,13010-10000-00296,Bldg-New,1 or 2 Family Dwelling,5321 E BUCHANAN ST,90042,1,1,001 unit,R1-1,1833,34.11845,-118.20025
158743,1/29/19,2019,CofO Issued,16010-10000-02099,Bldg-New,1 or 2 Family Dwelling,5061 E ECHO ST,90042,1,3,001 unit,[Q]C4-2D-HPOZ,1838.1,34.10439,-118.20033
3685,12/16/13,2013,CofO Issued,04010-10000-03897,Bldg-New,1 or 2 Family Dwelling,3667 N ROBERTA ST,90031,1,2,001 unit,R1-1,1992.02,34.08706,-118.20034
158748,1/29/19,2019,CofO Issued,16010-10000-01957,Bldg-New,1 or 2 Family Dwelling,5053 E ECHO ST,90042,1,3,001 unit,[Q]C4-2D-HPOZ,1838.1,34.10433,-118.20045
158758,1/29/19,2019,CofO Issued,16010-10000-01456,Bldg-New,1 or 2 Family Dwelling,5041 E ECHO ST,90042,1,3,001 unit,[Q]C4-2D-HPOZ,1838.1,34.10424,-118.20063
130030,2/9/17,2017,CofO Issued,14016-30000-07953,Bldg-Alter/Repair,Apartment,208 N AVENUE 52 ,90042,1,,001 unit,RD2-1-HPOZ,1838.1,34.10753,-118.20076
129060,2/1/16,2016,CofO Issued,13016-10000-04371,Bldg-Alter/Repair,Apartment,3025 E GLEASON AVE,90063,1,,001 unit,R2-1,2041.1,34.03896,-118.20108
26699,9/5/13,2013,CofO Issued,05016-10000-10536,Bldg-Alter/Repair,Commercial,3115 N SIERRA ST,90031,1,2,001 unit,R1-1,1991.1,34.08193,-118.20123
90337,7/31/17,2017,CofO Issued,10014-10000-03974,Bldg-Addition,1 or 2 Family Dwelling,3509 E OPAL ST,90023,1,2,001 unit,R2-1,2049.2,34.02124,-118.20149
132855,11/15/17,2017,CofO Issued,14010-10000-01873,Bldg-New,Commercial,2215 E ALCAZAR ST,90033,178,5,100-199 units,[T][Q]C2-1,2033,34.06357,-118.20153
137551,1/6/18,2018,CofO Issued,14016-10000-15979,Bldg-Alter/Repair,1 or 2 Family Dwelling,201 N AVENUE 51 ,90042,1,,001 unit,RD2-1-HPOZ,1838.1,34.10694,-118.20159
126046,6/4/15,2015,CofO Issued,14014-10000-01919,Bldg-Addition,1 or 2 Family Dwelling,1011 N FICKETT ST,90033,1,2,001 unit,R2-1,2032,34.05257,-118.20172
120281,9/23/14,2014,CofO Issued,13010-10000-02209,Bldg-New,1 or 2 Family Dwelling,3412 E 7TH ST,90023,2,2,002-004 units,RD1.5-1,2048.1,34.02538,-118.20193
156263,10/16/17,2017,CofO Issued,16010-10000-04356,Bldg-New,1 or 2 Family Dwelling,3402 E 7TH ST,90023,1,2,001 unit,RD1.5-1-CUGU,2048.1,34.02560,-118.20205
149828,3/8/17,2017,CofO Issued,16010-10000-00116,Bldg-New,1 or 2 Family Dwelling,1072 E MONTECITO DR,90031,1,3,001 unit,[Q]R1-1D,1992.02,34.08672,-118.20208
149604,10/19/17,2017,CofO Issued,16010-70000-00768,Bldg-New,1 or 2 Family Dwelling,2510 E HOUSTON ST,90033,2,2,002-004 units,RD1.5-1,2037.1,34.04993,-118.20264
149602,10/19/17,2017,CofO Issued,16010-70000-00765,Bldg-New,1 or 2 Family Dwelling,2508 E HOUSTON ST,90033,2,2,002-004 units,RD1.5-1,2037.1,34.04997,-118.20272
133037,3/14/16,2016,CofO Issued,14010-70000-03373,Bldg-New,1 or 2 Family Dwelling,2722 E CINCINNATI ST,90033,1,2,001 unit,RD1.5-1,2037.2,34.04552,-118.2029
111698,6/1/15,2015,CofO Issued,12010-10000-00621,Bldg-New,Apartment,2917 E 1ST ST,90033,53,5,050-099 units,C2-1,2042,34.04084,-118.20294
133036,3/14/16,2016,CofO Issued,14010-70000-03372,Bldg-New,1 or 2 Family Dwelling,2720 E CINCINNATI ST,90033,2,2,002-004 units,RD1.5-1,2037.2,34.04558,-118.20296
97300,12/18/15,2015,CofO Issued,11014-20000-02208,Bldg-Addition,1 or 2 Family Dwelling,5151 E LINCOLN AVE,90042,1,1,001 unit,[Q]C4-1XL,1833,34.11995,-118.20322
110467,10/29/13,2013,CofO Issued,12010-10000-02890,Bldg-New,1 or 2 Family Dwelling,712 S GRANDE VISTA AVE,90023,2,2,002-004 units,R2-1,2048.1,34.03031,-118.20333
62052,1/26/13,2013,CofO Issued,05010-10000-01824,Bldg-New,Apartment,359 N AVENUE 51 ,90042,3,2,002-004 units,RD1.5-1-HPOZ,1835.2,34.10937,-118.20335
11698,2/14/19,2019,CofO Issued,04010-10000-03298,Bldg-New,1 or 2 Family Dwelling,316 N SARATOGA ST,90033,2,1,002-004 units,R2-1,2042,34.04346,-118.20343
113582,10/9/14,2014,CofO Issued,13010-20000-00805,Bldg-New,1 or 2 Family Dwelling,5210 E IRVINGTON PL,90042,1,2,001 unit,R1-1,1835.1,34.11585,-118.20345
126790,6/21/16,2016,CofO Issued,14010-10000-01544,Bldg-New,1 or 2 Family Dwelling,5013 N MT ROYAL DR,90041,1,1,001 unit,R1-1,1814,34.13736,-118.20379
154056,11/28/17,2017,CofO Issued,16014-20000-01543,Bldg-Addition,Apartment,317 N AVENUE 50 ,90042,4,2,002-004 units,RD1.5-1,1835.2,34.10773,-118.20392
149409,2/8/17,2017,CofO Issued,16010-10000-00858,Bldg-New,1 or 2 Family Dwelling,146 S SAVANNAH ST,90033,2,2,002-004 units,R2-1,2043,34.03956,-118.20401
121298,5/22/14,2014,CofO Issued,13016-10000-19690,Bldg-Alter/Repair,1 or 2 Family Dwelling,2422 E HOUSTON ST,90033,1,1,001 unit,R3-1,2037.1,34.05071,-118.20434
144486,10/22/17,2017,CofO Issued,15016-10000-23823,Bldg-Alter/Repair,1 or 2 Family Dwelling,3185 E WHITTIER BLVD,90023,1,1,001 unit,C1-1,2048.1,34.02934,-118.20445
110469,6/26/15,2015,CofO Issued,12014-70000-00236,Bldg-Addition,1 or 2 Family Dwelling,5058 E SHIPLEY GLEN DR,90042,1,3,001 unit,R1-1,1835.2,34.11071,-118.20452
120147,11/24/14,2014,CofO Issued,13010-10000-03370,Bldg-New,1 or 2 Family Dwelling,1028 N AVENUE 51 ,90042,1,3,001 unit,R1-1,1835.1,34.11699,-118.20497
127500,9/22/15,2015,CofO Issued,14010-10000-00544,Bldg-New,1 or 2 Family Dwelling,5023 E CORINGA DR,90042,1,3,001 unit,R1-1,1816,34.12574,-118.20519
131207,6/16/16,2016,CofO Issued,13010-10000-00779,Bldg-New,1 or 2 Family Dwelling,5106 E SAN RAFAEL AVE,90042,1,1,001 unit,R1-1,1835.1,34.11319,-118.20539
17406,7/17/17,2017,CofO Issued,05014-10000-04524,Bldg-Addition,1 or 2 Family Dwelling,3352 E 8TH ST,90023,1,2,001 unit,RD1.5-1,2051.2,34.02169,-118.20555
161369,1/31/18,2018,CofO Issued,16010-70000-04561,Bldg-New,1 or 2 Family Dwelling,1126 N CHICAGO ST,90033,2,2,002-004 units,R3-1,2033,34.05656,-118.20571
137049,8/6/16,2016,CofO Issued,15010-10000-00311,Bldg-New,1 or 2 Family Dwelling,703 S SOTO ST,90033,2,2,002-004 units,R3-1,2036,34.05058,-118.20578
137050,8/6/16,2016,CofO Issued,15010-10000-00312,Bldg-New,1 or 2 Family Dwelling,701 N SOTO ST,90033,2,2,002-004 units,R3-1,2036,34.0505,-118.20583
149637,11/7/16,2016,CofO Issued,16010-70000-00905,Bldg-New,1 or 2 Family Dwelling,2818 E 3RD ST,90033,2,2,002-004 units,R2-1,2043,34.03891,-118.20594
101876,11/27/13,2013,CofO Issued,12016-10000-06447,Bldg-Alter/Repair,1 or 2 Family Dwelling,621 N SOTO ST,90033,1,2,001 unit,R3-1,2036,34.05008,-118.20596
40673,7/27/16,2016,CofO Issued,06014-10000-05746,Bldg-Addition,Apartment,325 N FICKETT ST,90033,1,2,001 unit,R3-1,2042,34.04489,-118.20613
163965,5/11/18,2018,CofO Issued,17016-20000-14700,Bldg-Addition,1 or 2 Family Dwelling,5038 E BALTIMORE ST,90042,1,1,001 unit,R1-1,1835.1,34.11842,-118.20625
159865,8/27/17,2017,CofO Issued,17016-20000-06411,Bldg-Addition,1 or 2 Family Dwelling,5018 E LINCOLN AVE,90042,1,1,001 unit,R1-1,1834.01,34.1203,-118.2064
27913,4/3/14,2014,CofO Issued,04010-10000-02670,Bldg-New,1 or 2 Family Dwelling,3326 E TWO TREE AVE,90031,1,3,001 unit,R1-1,1992.02,34.07833,-118.20641
27908,1/13/16,2016,CofO Issued,05010-10000-02154,Bldg-New,1 or 2 Family Dwelling,3320 E TWO TREE AVE,90031,1,3,001 unit,R1-1,1992.02,34.07842,-118.2066
96680,2/8/14,2014,CofO Issued,10010-20000-02596,Bldg-New,Commercial,2429 E CESAR E CHAVEZ AVE,90033,1,2,001 unit,C2-1,2037.2,34.04649,-118.20672
27909,2/18/16,2016,CofO Issued,05010-10000-02153,Bldg-New,1 or 2 Family Dwelling,3314 E TWO TREE AVE,90031,1,3,001 unit,R1-1,1992.02,34.07843,-118.20672
161321,7/21/18,2018,CofO Issued,00010-10000-03910,Bldg-New,1 or 2 Family Dwelling,3220 E BALDWIN ST,90031,2,2,002-004 units,RD3-1,1998,34.07014,-118.20702
117259,7/10/17,2017,CofO Issued,13016-10000-16479,Bldg-Alter/Repair,1 or 2 Family Dwelling,2129 E JUDSON ST,90033,1,1,001 unit,R2-1,2036,34.05276,-118.20756
105665,7/3/14,2014,CofO Issued,10010-10000-02456,Bldg-New,1 or 2 Family Dwelling,327 N CRANE BLVD,90065,1,2,001 unit,R1-1,1851,34.101,-118.20757
105668,7/3/14,2014,CofO Issued,10010-10000-02459,Bldg-New,1 or 2 Family Dwelling,331 N CRANE BLVD,90065,1,2,001 unit,R1-1,1851,34.10111,-118.20758
131293,6/5/15,2015,CofO Issued,14010-70000-03371,Bldg-New,1 or 2 Family Dwelling,4916 E STRATFORD ROAD,90042,1,2,001 unit,R1-1,1834.01,34.1234,-118.20792
117481,5/14/15,2015,CofO Issued,13014-10000-03009,Bldg-Addition,Apartment,333 N BREED ST,90033,2,2,002-004 units,R3-1,2036,34.04826,-118.20837
134924,3/26/19,2019,CofO Issued,15010-10000-00746,Bldg-New,1 or 2 Family Dwelling,1016 N FARNAM ST,90042,1,1,001 unit,R1-1,1862.03,34.11772,-118.20895
19506,4/15/13,2013,CofO Issued,05014-10000-07543,Bldg-Addition,1 or 2 Family Dwelling,1929 N HANCOCK ST,90031,1,1,001 unit,RD1.5-1,1999,34.06692,-118.2093
153762,3/6/18,2018,CofO Issued,16010-10000-02171,Bldg-New,1 or 2 Family Dwelling,1111 S DACOTAH ST,90023,1,2,001 unit,R2-1,2048.2,34.02604,-118.20935
129811,2/3/18,2018,CofO Issued,14010-30000-01586,Bldg-New,1 or 2 Family Dwelling,797 N TERRACE 49 ,90042,1,2,001 unit,R1-1,1851,34.1126,-118.20935
148209,4/6/18,2018,CofO Issued,15010-10000-02859,Bldg-New,Apartment,2419 E 1ST ST,90033,50,5,050-099 units,C2-1,2042,34.04369,-118.20936
129111,8/31/15,2015,CofO Issued,14010-10000-01552,Bldg-New,1 or 2 Family Dwelling,876 N EL PASO DR,90042,1,1,001 unit,R1-1,1862.03,34.11472,-118.20962
36566,7/2/13,2013,CofO Issued,05010-10000-04177,Bldg-New,1 or 2 Family Dwelling,633 N SUNNYHILL DR,90065,1,3,001 unit,R1-1,1851,34.10611,-118.2098
137889,3/3/18,2018,CofO Issued,13010-10000-03132,Bldg-New,1 or 2 Family Dwelling,649 N CROSS AVE,90065,1,3,001 unit,R1-1,1851,34.1074,-118.20985
137886,5/1/18,2018,CofO Issued,13010-10000-03134,Bldg-New,1 or 2 Family Dwelling,653 N CROSS AVE,90065,1,3,001 unit,R1-1,1851,34.1075,-118.2099
127405,8/30/17,2017,CofO Issued,14010-20000-00604,Bldg-New,1 or 2 Family Dwelling,912 N DEXTER ST,90042,1,2,001 unit,R1-1,1862.03,34.11555,-118.20991
21354,7/3/13,2013,CofO Issued,04010-70000-04613,Bldg-New,1 or 2 Family Dwelling,348 N CHICAGO ST,90033,2,1,002-004 units,RD1.5-1,2036,34.04911,-118.20994
137278,8/3/18,2018,CofO Issued,13010-10000-03133,Bldg-New,1 or 2 Family Dwelling,655 N CROSS AVE,90065,1,3,001 unit,R1-1,1851,34.1076,-118.20996
107768,12/16/13,2013,CofO Issued,12010-10000-00983,Bldg-New,1 or 2 Family Dwelling,4943 N GLEN IRIS AVE,90041,1,1,001 unit,R1-1,1814,34.1353,-118.21003
169269,10/3/18,2018,CofO Issued,17010-10000-01676,Bldg-New,1 or 2 Family Dwelling,4906 E MENDOTA AVE,90042,1,2,001 unit,R1-1,1862.03,34.11716,-118.21004
166502,8/22/18,2018,CofO Issued,16010-10000-05557,Bldg-New,Apartment,130 S SOTO ST,90033,5,3,005-009 units,RD1.5-1-CUGU,2043,34.04277,-118.21019
111818,5/9/13,2013,CofO Issued,02010-70000-03263,Bldg-New,1 or 2 Family Dwelling,638 N DIMMICK DR,90065,1,2,001 unit,R1-1,1851,34.10568,-118.21033
148920,10/16/17,2017,CofO Issued,16010-70000-00632,Bldg-New,1 or 2 Family Dwelling,2734 E OREGON ST,90023,2,2,002-004 units,RD1.5-1,2047,34.03291,-118.21033
